geo_value,time_value,value,location,issue_date
in,2020-01-26,NA,18,2020-11-20
in,2020-01-27,NA,18,2020-11-20
in,2020-01-28,NA,18,2020-11-20
in,2020-01-29,NA,18,2020-11-20
in,2020-01-30,NA,18,2020-11-20
in,2020-01-31,NA,18,2020-11-20
in,2020-02-01,NA,18,2020-11-20
in,2020-02-02,NA,18,2020-11-20
in,2020-02-03,NA,18,2020-11-20
in,2020-02-04,NA,18,2020-11-20
in,2020-02-05,NA,18,2020-11-20
in,2020-02-06,NA,18,2020-11-20
in,2020-02-07,NA,18,2020-11-20
in,2020-02-08,NA,18,2020-11-20
in,2020-02-09,NA,18,2020-11-20
in,2020-02-10,NA,18,2020-11-20
in,2020-02-11,NA,18,2020-11-20
in,2020-02-12,NA,18,2020-11-20
in,2020-02-13,NA,18,2020-11-20
in,2020-02-14,NA,18,2020-11-20
in,2020-02-15,NA,18,2020-11-20
in,2020-02-16,NA,18,2020-11-20
in,2020-02-17,NA,18,2020-11-20
in,2020-02-18,NA,18,2020-11-20
in,2020-02-19,NA,18,2020-11-20
in,2020-02-20,NA,18,2020-11-20
in,2020-02-21,NA,18,2020-11-20
in,2020-02-22,NA,18,2020-11-20
in,2020-02-23,NA,18,2020-11-20
in,2020-02-24,NA,18,2020-11-20
in,2020-02-25,NA,18,2020-11-20
in,2020-02-26,NA,18,2020-11-20
in,2020-02-27,NA,18,2020-11-20
in,2020-02-28,NA,18,2020-11-20
in,2020-02-29,NA,18,2020-11-20
in,2020-03-01,NA,18,2020-11-20
in,2020-03-02,NA,18,2020-11-20
in,2020-03-03,NA,18,2020-11-20
in,2020-03-04,NA,18,2020-11-20
in,2020-03-05,NA,18,2020-11-20
in,2020-03-06,NA,18,2020-11-20
in,2020-03-07,NA,18,2020-11-20
in,2020-03-08,NA,18,2020-11-20
in,2020-03-09,NA,18,2020-11-20
in,2020-03-10,NA,18,2020-11-20
in,2020-03-11,NA,18,2020-11-20
in,2020-03-12,NA,18,2020-11-20
in,2020-03-13,NA,18,2020-11-20
in,2020-03-14,NA,18,2020-11-20
in,2020-03-15,NA,18,2020-11-20
in,2020-03-16,NA,18,2020-11-20
in,2020-03-17,NA,18,2020-11-20
in,2020-03-18,NA,18,2020-11-20
in,2020-03-19,NA,18,2020-11-20
in,2020-03-20,NA,18,2020-11-20
in,2020-03-21,NA,18,2020-11-20
in,2020-03-22,NA,18,2020-11-20
in,2020-03-23,NA,18,2020-11-20
in,2020-03-24,NA,18,2020-11-20
in,2020-03-25,NA,18,2020-11-20
in,2020-03-26,NA,18,2020-11-20
in,2020-03-27,NA,18,2020-11-20
in,2020-03-28,NA,18,2020-11-20
in,2020-03-29,NA,18,2020-11-20
in,2020-03-30,NA,18,2020-11-20
in,2020-03-31,NA,18,2020-11-20
in,2020-04-01,NA,18,2020-11-20
in,2020-04-02,NA,18,2020-11-20
in,2020-04-03,NA,18,2020-11-20
in,2020-04-04,NA,18,2020-11-20
in,2020-04-05,NA,18,2020-11-20
in,2020-04-06,NA,18,2020-11-20
in,2020-04-07,NA,18,2020-11-20
in,2020-04-08,NA,18,2020-11-20
in,2020-04-09,NA,18,2020-11-20
in,2020-04-10,NA,18,2020-11-20
in,2020-04-11,NA,18,2020-11-20
in,2020-04-12,NA,18,2020-11-20
in,2020-04-13,NA,18,2020-11-20
in,2020-04-14,NA,18,2020-11-20
in,2020-04-15,NA,18,2020-11-20
in,2020-04-16,NA,18,2020-11-20
in,2020-04-17,NA,18,2020-11-20
in,2020-04-18,NA,18,2020-11-20
in,2020-04-19,NA,18,2020-11-20
in,2020-04-20,NA,18,2020-11-20
in,2020-04-21,NA,18,2020-11-20
in,2020-04-22,NA,18,2020-11-20
in,2020-04-23,NA,18,2020-11-20
in,2020-04-24,NA,18,2020-11-20
in,2020-04-25,NA,18,2020-11-20
in,2020-04-26,NA,18,2020-11-20
in,2020-04-27,NA,18,2020-11-20
in,2020-04-28,NA,18,2020-11-20
in,2020-04-29,NA,18,2020-11-20
in,2020-04-30,NA,18,2020-11-20
in,2020-05-01,NA,18,2020-11-20
in,2020-05-02,NA,18,2020-11-20
in,2020-05-03,NA,18,2020-11-20
in,2020-05-04,NA,18,2020-11-20
in,2020-05-05,NA,18,2020-11-20
in,2020-05-06,NA,18,2020-11-20
in,2020-05-07,NA,18,2020-11-20
in,2020-05-08,NA,18,2020-11-20
in,2020-05-09,NA,18,2020-11-20
in,2020-05-10,NA,18,2020-11-20
in,2020-05-11,NA,18,2020-11-20
in,2020-05-12,NA,18,2020-11-20
in,2020-05-13,NA,18,2020-11-20
in,2020-05-14,NA,18,2020-11-20
in,2020-05-15,NA,18,2020-11-20
in,2020-05-16,NA,18,2020-11-20
in,2020-05-17,NA,18,2020-11-20
in,2020-05-18,NA,18,2020-11-20
in,2020-05-19,NA,18,2020-11-20
in,2020-05-20,NA,18,2020-11-20
in,2020-05-21,NA,18,2020-11-20
in,2020-05-22,NA,18,2020-11-20
in,2020-05-23,NA,18,2020-11-20
in,2020-05-24,NA,18,2020-11-20
in,2020-05-25,NA,18,2020-11-20
in,2020-05-26,NA,18,2020-11-20
in,2020-05-27,NA,18,2020-11-20
in,2020-05-28,NA,18,2020-11-20
in,2020-05-29,NA,18,2020-11-20
in,2020-05-30,NA,18,2020-11-20
in,2020-05-31,NA,18,2020-11-20
in,2020-06-01,NA,18,2020-11-20
in,2020-06-02,NA,18,2020-11-20
in,2020-06-03,NA,18,2020-11-20
in,2020-06-04,NA,18,2020-11-20
in,2020-06-05,NA,18,2020-11-20
in,2020-06-06,NA,18,2020-11-20
in,2020-06-07,NA,18,2020-11-20
in,2020-06-08,NA,18,2020-11-20
in,2020-06-09,NA,18,2020-11-20
in,2020-06-10,NA,18,2020-11-20
in,2020-06-11,NA,18,2020-11-20
in,2020-06-12,NA,18,2020-11-20
in,2020-06-13,NA,18,2020-11-20
in,2020-06-14,NA,18,2020-11-20
in,2020-06-15,NA,18,2020-11-20
in,2020-06-16,NA,18,2020-11-20
in,2020-06-17,NA,18,2020-11-20
in,2020-06-18,NA,18,2020-11-20
in,2020-06-19,NA,18,2020-11-20
in,2020-06-20,NA,18,2020-11-20
in,2020-06-21,NA,18,2020-11-20
in,2020-06-22,NA,18,2020-11-20
in,2020-06-23,NA,18,2020-11-20
in,2020-06-24,NA,18,2020-11-20
in,2020-06-25,NA,18,2020-11-20
in,2020-06-26,NA,18,2020-11-20
in,2020-06-27,NA,18,2020-11-20
in,2020-06-28,NA,18,2020-11-20
in,2020-06-29,NA,18,2020-11-20
in,2020-06-30,NA,18,2020-11-20
in,2020-07-01,NA,18,2020-11-20
in,2020-07-02,NA,18,2020-11-20
in,2020-07-03,NA,18,2020-11-20
in,2020-07-04,NA,18,2020-11-20
in,2020-07-05,NA,18,2020-11-20
in,2020-07-06,NA,18,2020-11-20
in,2020-07-07,NA,18,2020-11-20
in,2020-07-08,NA,18,2020-11-20
in,2020-07-09,NA,18,2020-11-20
in,2020-07-10,NA,18,2020-11-20
in,2020-07-11,NA,18,2020-11-20
in,2020-07-12,NA,18,2020-11-20
in,2020-07-13,NA,18,2020-11-20
in,2020-07-14,45,18,2020-11-20
in,2020-07-15,35,18,2020-11-20
in,2020-07-16,52,18,2020-11-20
in,2020-07-17,46,18,2020-11-20
in,2020-07-18,37,18,2020-11-20
in,2020-07-19,37,18,2020-11-20
in,2020-07-20,33,18,2020-11-20
in,2020-07-21,9,18,2020-11-20
in,2020-07-22,17,18,2020-11-20
in,2020-07-23,15,18,2020-11-20
in,2020-07-24,11,18,2020-11-20
in,2020-07-25,10,18,2020-11-20
in,2020-07-26,9,18,2020-11-20
in,2020-07-27,11,18,2020-11-20
in,2020-07-28,62,18,2020-11-20
in,2020-07-29,51,18,2020-11-20
in,2020-07-30,68,18,2020-11-20
in,2020-07-31,51,18,2020-11-20
in,2020-08-01,64,18,2020-11-20
in,2020-08-02,68,18,2020-11-20
in,2020-08-03,71,18,2020-11-20
in,2020-08-04,67,18,2020-11-20
in,2020-08-05,67,18,2020-11-20
in,2020-08-06,67,18,2020-11-20
in,2020-08-07,69,18,2020-11-20
in,2020-08-08,52,18,2020-11-20
in,2020-08-09,55,18,2020-11-20
in,2020-08-10,58,18,2020-11-20
in,2020-08-11,71,18,2020-11-20
in,2020-08-12,70,18,2020-11-20
in,2020-08-13,75,18,2020-11-20
in,2020-08-14,97,18,2020-11-20
in,2020-08-15,172,18,2020-11-20
in,2020-08-16,66,18,2020-11-20
in,2020-08-17,73,18,2020-11-20
in,2020-08-18,68,18,2020-11-20
in,2020-08-19,65,18,2020-11-20
in,2020-08-20,72,18,2020-11-20
in,2020-08-21,70,18,2020-11-20
in,2020-08-22,41,18,2020-11-20
in,2020-08-23,84,18,2020-11-20
in,2020-08-24,92,18,2020-11-20
in,2020-08-25,76,18,2020-11-20
in,2020-08-26,79,18,2020-11-20
in,2020-08-27,73,18,2020-11-20
in,2020-08-28,112,18,2020-11-20
in,2020-08-29,102,18,2020-11-20
in,2020-08-30,61,18,2020-11-20
in,2020-08-31,53,18,2020-11-20
in,2020-09-01,54,18,2020-11-20
in,2020-09-02,51,18,2020-11-20
in,2020-09-03,65,18,2020-11-20
in,2020-09-04,82,18,2020-11-20
in,2020-09-05,80,18,2020-11-20
in,2020-09-06,231,18,2020-11-20
in,2020-09-07,161,18,2020-11-20
in,2020-09-08,159,18,2020-11-20
in,2020-09-09,142,18,2020-11-20
in,2020-09-10,129,18,2020-11-20
in,2020-09-11,64,18,2020-11-20
in,2020-09-12,65,18,2020-11-20
in,2020-09-13,71,18,2020-11-20
in,2020-09-14,78,18,2020-11-20
in,2020-09-15,59,18,2020-11-20
in,2020-09-16,70,18,2020-11-20
in,2020-09-17,66,18,2020-11-20
in,2020-09-18,74,18,2020-11-20
in,2020-09-19,96,18,2020-11-20
in,2020-09-20,65,18,2020-11-20
in,2020-09-21,61,18,2020-11-20
in,2020-09-22,59,18,2020-11-20
in,2020-09-23,74,18,2020-11-20
in,2020-09-24,85,18,2020-11-20
in,2020-09-25,82,18,2020-11-20
in,2020-09-26,132,18,2020-11-20
in,2020-09-27,125,18,2020-11-20
in,2020-09-28,98,18,2020-11-20
in,2020-09-29,75,18,2020-11-20
in,2020-09-30,92,18,2020-11-20
in,2020-10-01,81,18,2020-11-20
in,2020-10-02,89,18,2020-11-20
in,2020-10-03,92,18,2020-11-20
in,2020-10-04,115,18,2020-11-20
in,2020-10-05,127,18,2020-11-20
in,2020-10-06,121,18,2020-11-20
in,2020-10-07,127,18,2020-11-20
in,2020-10-08,131,18,2020-11-20
in,2020-10-09,129,18,2020-11-20
in,2020-10-10,102,18,2020-11-20
in,2020-10-11,124,18,2020-11-20
in,2020-10-12,145,18,2020-11-20
in,2020-10-13,121,18,2020-11-20
in,2020-10-14,148,18,2020-11-20
in,2020-10-15,156,18,2020-11-20
in,2020-10-16,192,18,2020-11-20
in,2020-10-17,149,18,2020-11-20
in,2020-10-18,199,18,2020-11-20
in,2020-10-19,195,18,2020-11-20
in,2020-10-20,177,18,2020-11-20
in,2020-10-21,174,18,2020-11-20
in,2020-10-22,177,18,2020-11-20
in,2020-10-23,179,18,2020-11-20
in,2020-10-24,173,18,2020-11-20
in,2020-10-25,130,18,2020-11-20
in,2020-10-26,192,18,2020-11-20
in,2020-10-27,162,18,2020-11-20
in,2020-10-28,217,18,2020-11-20
in,2020-10-29,227,18,2020-11-20
in,2020-10-30,238,18,2020-11-20
in,2020-10-31,206,18,2020-11-20
in,2020-11-01,187,18,2020-11-20
in,2020-11-02,182,18,2020-11-20
in,2020-11-03,212,18,2020-11-20
in,2020-11-04,220,18,2020-11-20
in,2020-11-05,257,18,2020-11-20
in,2020-11-06,338,18,2020-11-20
in,2020-11-07,314,18,2020-11-20
in,2020-11-08,287,18,2020-11-20
in,2020-11-09,342,18,2020-11-20
in,2020-11-10,286,18,2020-11-20
in,2020-11-11,284,18,2020-11-20
in,2020-11-12,369,18,2020-11-20
in,2020-11-13,351,18,2020-11-20
in,2020-11-14,388,18,2020-11-20
in,2020-11-15,325,18,2020-11-20
in,2020-11-16,362,18,2020-11-20
in,2020-11-17,348,18,2020-11-20
in,2020-11-18,352,18,2020-11-20
ia,2020-02-29,NA,19,2020-11-20
ia,2020-03-01,NA,19,2020-11-20
ia,2020-03-02,NA,19,2020-11-20
ia,2020-03-03,NA,19,2020-11-20
ia,2020-03-04,NA,19,2020-11-20
ia,2020-03-05,NA,19,2020-11-20
ia,2020-03-06,NA,19,2020-11-20
ia,2020-03-07,NA,19,2020-11-20
ia,2020-03-08,NA,19,2020-11-20
ia,2020-03-09,NA,19,2020-11-20
ia,2020-03-10,NA,19,2020-11-20
ia,2020-03-11,NA,19,2020-11-20
ia,2020-03-12,NA,19,2020-11-20
ia,2020-03-13,NA,19,2020-11-20
ia,2020-03-14,NA,19,2020-11-20
ia,2020-03-15,NA,19,2020-11-20
ia,2020-03-16,NA,19,2020-11-20
ia,2020-03-17,NA,19,2020-11-20
ia,2020-03-18,NA,19,2020-11-20
ia,2020-03-19,NA,19,2020-11-20
ia,2020-03-20,NA,19,2020-11-20
ia,2020-03-21,NA,19,2020-11-20
ia,2020-03-22,NA,19,2020-11-20
ia,2020-03-23,NA,19,2020-11-20
ia,2020-03-24,NA,19,2020-11-20
ia,2020-03-25,NA,19,2020-11-20
ia,2020-03-26,NA,19,2020-11-20
ia,2020-03-27,NA,19,2020-11-20
ia,2020-03-28,NA,19,2020-11-20
ia,2020-03-29,NA,19,2020-11-20
ia,2020-03-30,NA,19,2020-11-20
ia,2020-03-31,NA,19,2020-11-20
ia,2020-04-01,NA,19,2020-11-20
ia,2020-04-02,NA,19,2020-11-20
ia,2020-04-03,NA,19,2020-11-20
ia,2020-04-04,NA,19,2020-11-20
ia,2020-04-05,NA,19,2020-11-20
ia,2020-04-06,NA,19,2020-11-20
ia,2020-04-07,NA,19,2020-11-20
ia,2020-04-08,NA,19,2020-11-20
ia,2020-04-09,NA,19,2020-11-20
ia,2020-04-10,NA,19,2020-11-20
ia,2020-04-11,NA,19,2020-11-20
ia,2020-04-12,NA,19,2020-11-20
ia,2020-04-13,NA,19,2020-11-20
ia,2020-04-14,NA,19,2020-11-20
ia,2020-04-15,NA,19,2020-11-20
ia,2020-04-16,NA,19,2020-11-20
ia,2020-04-17,NA,19,2020-11-20
ia,2020-04-18,NA,19,2020-11-20
ia,2020-04-19,NA,19,2020-11-20
ia,2020-04-20,NA,19,2020-11-20
ia,2020-04-21,NA,19,2020-11-20
ia,2020-04-22,NA,19,2020-11-20
ia,2020-04-23,NA,19,2020-11-20
ia,2020-04-24,NA,19,2020-11-20
ia,2020-04-25,NA,19,2020-11-20
ia,2020-04-26,NA,19,2020-11-20
ia,2020-04-27,NA,19,2020-11-20
ia,2020-04-28,NA,19,2020-11-20
ia,2020-04-29,NA,19,2020-11-20
ia,2020-04-30,NA,19,2020-11-20
ia,2020-05-01,NA,19,2020-11-20
ia,2020-05-02,NA,19,2020-11-20
ia,2020-05-03,NA,19,2020-11-20
ia,2020-05-04,NA,19,2020-11-20
ia,2020-05-05,NA,19,2020-11-20
ia,2020-05-06,NA,19,2020-11-20
ia,2020-05-07,NA,19,2020-11-20
ia,2020-05-08,NA,19,2020-11-20
ia,2020-05-09,NA,19,2020-11-20
ia,2020-05-10,NA,19,2020-11-20
ia,2020-05-11,NA,19,2020-11-20
ia,2020-05-12,NA,19,2020-11-20
ia,2020-05-13,NA,19,2020-11-20
ia,2020-05-14,NA,19,2020-11-20
ia,2020-05-15,NA,19,2020-11-20
ia,2020-05-16,NA,19,2020-11-20
ia,2020-05-17,NA,19,2020-11-20
ia,2020-05-18,NA,19,2020-11-20
ia,2020-05-19,NA,19,2020-11-20
ia,2020-05-20,NA,19,2020-11-20
ia,2020-05-21,NA,19,2020-11-20
ia,2020-05-22,NA,19,2020-11-20
ia,2020-05-23,NA,19,2020-11-20
ia,2020-05-24,NA,19,2020-11-20
ia,2020-05-25,NA,19,2020-11-20
ia,2020-05-26,NA,19,2020-11-20
ia,2020-05-27,NA,19,2020-11-20
ia,2020-05-28,NA,19,2020-11-20
ia,2020-05-29,NA,19,2020-11-20
ia,2020-05-30,NA,19,2020-11-20
ia,2020-05-31,NA,19,2020-11-20
ia,2020-06-01,NA,19,2020-11-20
ia,2020-06-02,NA,19,2020-11-20
ia,2020-06-03,NA,19,2020-11-20
ia,2020-06-04,NA,19,2020-11-20
ia,2020-06-05,NA,19,2020-11-20
ia,2020-06-06,NA,19,2020-11-20
ia,2020-06-07,NA,19,2020-11-20
ia,2020-06-08,NA,19,2020-11-20
ia,2020-06-09,NA,19,2020-11-20
ia,2020-06-10,NA,19,2020-11-20
ia,2020-06-11,NA,19,2020-11-20
ia,2020-06-12,NA,19,2020-11-20
ia,2020-06-13,NA,19,2020-11-20
ia,2020-06-14,NA,19,2020-11-20
ia,2020-06-15,NA,19,2020-11-20
ia,2020-06-16,NA,19,2020-11-20
ia,2020-06-17,NA,19,2020-11-20
ia,2020-06-18,NA,19,2020-11-20
ia,2020-06-19,NA,19,2020-11-20
ia,2020-06-20,NA,19,2020-11-20
ia,2020-06-21,NA,19,2020-11-20
ia,2020-06-22,NA,19,2020-11-20
ia,2020-06-23,NA,19,2020-11-20
ia,2020-06-24,NA,19,2020-11-20
ia,2020-06-25,NA,19,2020-11-20
ia,2020-06-26,NA,19,2020-11-20
ia,2020-06-27,NA,19,2020-11-20
ia,2020-06-28,NA,19,2020-11-20
ia,2020-06-29,NA,19,2020-11-20
ia,2020-06-30,NA,19,2020-11-20
ia,2020-07-01,NA,19,2020-11-20
ia,2020-07-02,NA,19,2020-11-20
ia,2020-07-03,NA,19,2020-11-20
ia,2020-07-04,NA,19,2020-11-20
ia,2020-07-05,NA,19,2020-11-20
ia,2020-07-06,NA,19,2020-11-20
ia,2020-07-07,NA,19,2020-11-20
ia,2020-07-08,NA,19,2020-11-20
ia,2020-07-09,NA,19,2020-11-20
ia,2020-07-10,NA,19,2020-11-20
ia,2020-07-11,NA,19,2020-11-20
ia,2020-07-12,NA,19,2020-11-20
ia,2020-07-13,NA,19,2020-11-20
ia,2020-07-14,30,19,2020-11-20
ia,2020-07-15,28,19,2020-11-20
ia,2020-07-16,20,19,2020-11-20
ia,2020-07-17,20,19,2020-11-20
ia,2020-07-18,20,19,2020-11-20
ia,2020-07-19,23,19,2020-11-20
ia,2020-07-20,29,19,2020-11-20
ia,2020-07-21,34,19,2020-11-20
ia,2020-07-22,116,19,2020-11-20
ia,2020-07-23,78,19,2020-11-20
ia,2020-07-24,60,19,2020-11-20
ia,2020-07-25,36,19,2020-11-20
ia,2020-07-26,34,19,2020-11-20
ia,2020-07-27,23,19,2020-11-20
ia,2020-07-28,34,19,2020-11-20
ia,2020-07-29,34,19,2020-11-20
ia,2020-07-30,35,19,2020-11-20
ia,2020-07-31,35,19,2020-11-20
ia,2020-08-01,31,19,2020-11-20
ia,2020-08-02,32,19,2020-11-20
ia,2020-08-03,45,19,2020-11-20
ia,2020-08-04,33,19,2020-11-20
ia,2020-08-05,32,19,2020-11-20
ia,2020-08-06,43,19,2020-11-20
ia,2020-08-07,57,19,2020-11-20
ia,2020-08-08,38,19,2020-11-20
ia,2020-08-09,43,19,2020-11-20
ia,2020-08-10,64,19,2020-11-20
ia,2020-08-11,46,19,2020-11-20
ia,2020-08-12,41,19,2020-11-20
ia,2020-08-13,37,19,2020-11-20
ia,2020-08-14,50,19,2020-11-20
ia,2020-08-15,36,19,2020-11-20
ia,2020-08-16,35,19,2020-11-20
ia,2020-08-17,45,19,2020-11-20
ia,2020-08-18,44,19,2020-11-20
ia,2020-08-19,55,19,2020-11-20
ia,2020-08-20,34,19,2020-11-20
ia,2020-08-21,55,19,2020-11-20
ia,2020-08-22,60,19,2020-11-20
ia,2020-08-23,43,19,2020-11-20
ia,2020-08-24,49,19,2020-11-20
ia,2020-08-25,41,19,2020-11-20
ia,2020-08-26,42,19,2020-11-20
ia,2020-08-27,49,19,2020-11-20
ia,2020-08-28,55,19,2020-11-20
ia,2020-08-29,35,19,2020-11-20
ia,2020-08-30,52,19,2020-11-20
ia,2020-08-31,64,19,2020-11-20
ia,2020-09-01,52,19,2020-11-20
ia,2020-09-02,46,19,2020-11-20
ia,2020-09-03,41,19,2020-11-20
ia,2020-09-04,53,19,2020-11-20
ia,2020-09-05,39,19,2020-11-20
ia,2020-09-06,50,19,2020-11-20
ia,2020-09-07,42,19,2020-11-20
ia,2020-09-08,50,19,2020-11-20
ia,2020-09-09,29,19,2020-11-20
ia,2020-09-10,53,19,2020-11-20
ia,2020-09-11,40,19,2020-11-20
ia,2020-09-12,37,19,2020-11-20
ia,2020-09-13,43,19,2020-11-20
ia,2020-09-14,47,19,2020-11-20
ia,2020-09-15,35,19,2020-11-20
ia,2020-09-16,57,19,2020-11-20
ia,2020-09-17,47,19,2020-11-20
ia,2020-09-18,50,19,2020-11-20
ia,2020-09-19,38,19,2020-11-20
ia,2020-09-20,43,19,2020-11-20
ia,2020-09-21,61,19,2020-11-20
ia,2020-09-22,57,19,2020-11-20
ia,2020-09-23,74,19,2020-11-20
ia,2020-09-24,59,19,2020-11-20
ia,2020-09-25,59,19,2020-11-20
ia,2020-09-26,51,19,2020-11-20
ia,2020-09-27,64,19,2020-11-20
ia,2020-09-28,63,19,2020-11-20
ia,2020-09-29,58,19,2020-11-20
ia,2020-09-30,68,19,2020-11-20
ia,2020-10-01,59,19,2020-11-20
ia,2020-10-02,66,19,2020-11-20
ia,2020-10-03,57,19,2020-11-20
ia,2020-10-04,60,19,2020-11-20
ia,2020-10-05,97,19,2020-11-20
ia,2020-10-06,64,19,2020-11-20
ia,2020-10-07,80,19,2020-11-20
ia,2020-10-08,64,19,2020-11-20
ia,2020-10-09,65,19,2020-11-20
ia,2020-10-10,59,19,2020-11-20
ia,2020-10-11,76,19,2020-11-20
ia,2020-10-12,83,19,2020-11-20
ia,2020-10-13,70,19,2020-11-20
ia,2020-10-14,68,19,2020-11-20
ia,2020-10-15,56,19,2020-11-20
ia,2020-10-16,86,19,2020-11-20
ia,2020-10-17,68,19,2020-11-20
ia,2020-10-18,71,19,2020-11-20
ia,2020-10-19,90,19,2020-11-20
ia,2020-10-20,90,19,2020-11-20
ia,2020-10-21,87,19,2020-11-20
ia,2020-10-22,104,19,2020-11-20
ia,2020-10-23,86,19,2020-11-20
ia,2020-10-24,77,19,2020-11-20
ia,2020-10-25,79,19,2020-11-20
ia,2020-10-26,113,19,2020-11-20
ia,2020-10-27,112,19,2020-11-20
ia,2020-10-28,95,19,2020-11-20
ia,2020-10-29,103,19,2020-11-20
ia,2020-10-30,132,19,2020-11-20
ia,2020-10-31,115,19,2020-11-20
ia,2020-11-01,93,19,2020-11-20
ia,2020-11-02,166,19,2020-11-20
ia,2020-11-03,159,19,2020-11-20
ia,2020-11-04,171,19,2020-11-20
ia,2020-11-05,179,19,2020-11-20
ia,2020-11-06,192,19,2020-11-20
ia,2020-11-07,154,19,2020-11-20
ia,2020-11-08,171,19,2020-11-20
ia,2020-11-09,235,19,2020-11-20
ia,2020-11-10,218,19,2020-11-20
ia,2020-11-11,217,19,2020-11-20
ia,2020-11-12,223,19,2020-11-20
ia,2020-11-13,234,19,2020-11-20
ia,2020-11-14,258,19,2020-11-20
ia,2020-11-15,215,19,2020-11-20
ia,2020-11-16,241,19,2020-11-20
ia,2020-11-17,241,19,2020-11-20
ia,2020-11-18,220,19,2020-11-20
ks,2020-01-31,NA,20,2020-11-20
ks,2020-02-01,NA,20,2020-11-20
ks,2020-02-02,NA,20,2020-11-20
ks,2020-02-03,NA,20,2020-11-20
ks,2020-02-04,NA,20,2020-11-20
ks,2020-02-05,NA,20,2020-11-20
ks,2020-02-06,NA,20,2020-11-20
ks,2020-02-07,NA,20,2020-11-20
ks,2020-02-08,NA,20,2020-11-20
ks,2020-02-09,NA,20,2020-11-20
ks,2020-02-10,NA,20,2020-11-20
ks,2020-02-11,NA,20,2020-11-20
ks,2020-02-12,NA,20,2020-11-20
ks,2020-02-13,NA,20,2020-11-20
ks,2020-02-14,NA,20,2020-11-20
ks,2020-02-15,NA,20,2020-11-20
ks,2020-02-16,NA,20,2020-11-20
ks,2020-02-17,NA,20,2020-11-20
ks,2020-02-18,NA,20,2020-11-20
ks,2020-02-19,NA,20,2020-11-20
ks,2020-02-20,NA,20,2020-11-20
ks,2020-02-21,NA,20,2020-11-20
ks,2020-02-22,NA,20,2020-11-20
ks,2020-02-23,NA,20,2020-11-20
ks,2020-02-24,NA,20,2020-11-20
ks,2020-02-25,NA,20,2020-11-20
ks,2020-02-26,NA,20,2020-11-20
ks,2020-02-27,NA,20,2020-11-20
ks,2020-02-28,NA,20,2020-11-20
ks,2020-02-29,NA,20,2020-11-20
ks,2020-03-01,NA,20,2020-11-20
ks,2020-03-02,NA,20,2020-11-20
ks,2020-03-03,NA,20,2020-11-20
ks,2020-03-04,NA,20,2020-11-20
ks,2020-03-05,NA,20,2020-11-20
ks,2020-03-06,NA,20,2020-11-20
ks,2020-03-07,NA,20,2020-11-20
ks,2020-03-08,NA,20,2020-11-20
ks,2020-03-09,NA,20,2020-11-20
ks,2020-03-10,NA,20,2020-11-20
ks,2020-03-11,NA,20,2020-11-20
ks,2020-03-12,NA,20,2020-11-20
ks,2020-03-13,NA,20,2020-11-20
ks,2020-03-14,NA,20,2020-11-20
ks,2020-03-15,NA,20,2020-11-20
ks,2020-03-16,NA,20,2020-11-20
ks,2020-03-17,NA,20,2020-11-20
ks,2020-03-18,NA,20,2020-11-20
ks,2020-03-19,NA,20,2020-11-20
ks,2020-03-20,NA,20,2020-11-20
ks,2020-03-21,NA,20,2020-11-20
ks,2020-03-22,NA,20,2020-11-20
ks,2020-03-23,NA,20,2020-11-20
ks,2020-03-24,NA,20,2020-11-20
ks,2020-03-25,NA,20,2020-11-20
ks,2020-03-26,NA,20,2020-11-20
ks,2020-03-27,NA,20,2020-11-20
ks,2020-03-28,NA,20,2020-11-20
ks,2020-03-29,NA,20,2020-11-20
ks,2020-03-30,NA,20,2020-11-20
ks,2020-03-31,NA,20,2020-11-20
ks,2020-04-01,NA,20,2020-11-20
ks,2020-04-02,NA,20,2020-11-20
ks,2020-04-03,NA,20,2020-11-20
ks,2020-04-04,NA,20,2020-11-20
ks,2020-04-05,NA,20,2020-11-20
ks,2020-04-06,NA,20,2020-11-20
ks,2020-04-07,NA,20,2020-11-20
ks,2020-04-08,NA,20,2020-11-20
ks,2020-04-09,NA,20,2020-11-20
ks,2020-04-10,NA,20,2020-11-20
ks,2020-04-11,NA,20,2020-11-20
ks,2020-04-12,NA,20,2020-11-20
ks,2020-04-13,NA,20,2020-11-20
ks,2020-04-14,NA,20,2020-11-20
ks,2020-04-15,NA,20,2020-11-20
ks,2020-04-16,NA,20,2020-11-20
ks,2020-04-17,NA,20,2020-11-20
ks,2020-04-18,NA,20,2020-11-20
ks,2020-04-19,NA,20,2020-11-20
ks,2020-04-20,NA,20,2020-11-20
ks,2020-04-21,NA,20,2020-11-20
ks,2020-04-22,NA,20,2020-11-20
ks,2020-04-23,NA,20,2020-11-20
ks,2020-04-24,NA,20,2020-11-20
ks,2020-04-25,NA,20,2020-11-20
ks,2020-04-26,NA,20,2020-11-20
ks,2020-04-27,NA,20,2020-11-20
ks,2020-04-28,NA,20,2020-11-20
ks,2020-04-29,NA,20,2020-11-20
ks,2020-04-30,NA,20,2020-11-20
ks,2020-05-01,NA,20,2020-11-20
ks,2020-05-02,NA,20,2020-11-20
ks,2020-05-03,NA,20,2020-11-20
ks,2020-05-04,NA,20,2020-11-20
ks,2020-05-05,NA,20,2020-11-20
ks,2020-05-06,NA,20,2020-11-20
ks,2020-05-07,NA,20,2020-11-20
