geo_value,time_value,value,location,issue_date
fl,2021-10-10,339,12,2022-01-30
fl,2021-10-11,412,12,2022-01-30
fl,2021-10-12,405,12,2022-01-30
fl,2021-10-13,367,12,2022-01-30
fl,2021-10-14,358,12,2022-01-30
fl,2021-10-15,318,12,2022-01-30
fl,2021-10-16,265,12,2022-01-30
fl,2021-10-17,276,12,2022-01-30
fl,2021-10-18,341,12,2022-01-30
fl,2021-10-19,301,12,2022-01-30
fl,2021-10-20,302,12,2022-01-30
fl,2021-10-21,292,12,2022-01-30
fl,2021-10-22,281,12,2022-01-30
fl,2021-10-23,219,12,2022-01-30
fl,2021-10-24,230,12,2022-01-30
fl,2021-10-25,270,12,2022-01-30
fl,2021-10-26,267,12,2022-01-30
fl,2021-10-27,249,12,2022-01-30
fl,2021-10-28,228,12,2022-01-30
fl,2021-10-29,210,12,2022-01-30
fl,2021-10-30,182,12,2022-01-30
fl,2021-10-31,188,12,2022-01-30
fl,2021-11-01,216,12,2022-01-30
fl,2021-11-02,233,12,2022-01-30
fl,2021-11-03,204,12,2022-01-30
fl,2021-11-04,197,12,2022-01-30
fl,2021-11-05,206,12,2022-01-30
fl,2021-11-06,178,12,2022-01-30
fl,2021-11-07,195,12,2022-01-30
fl,2021-11-08,194,12,2022-01-30
fl,2021-11-09,211,12,2022-01-30
fl,2021-11-10,198,12,2022-01-30
fl,2021-11-11,172,12,2022-01-30
fl,2021-11-12,157,12,2022-01-30
fl,2021-11-13,149,12,2022-01-30
fl,2021-11-14,164,12,2022-01-30
fl,2021-11-15,209,12,2022-01-30
fl,2021-11-16,209,12,2022-01-30
fl,2021-11-17,191,12,2022-01-30
fl,2021-11-18,182,12,2022-01-30
fl,2021-11-19,199,12,2022-01-30
fl,2021-11-20,152,12,2022-01-30
fl,2021-11-21,172,12,2022-01-30
fl,2021-11-22,194,12,2022-01-30
fl,2021-11-23,182,12,2022-01-30
fl,2021-11-24,152,12,2022-01-30
fl,2021-11-25,137,12,2022-01-30
fl,2021-11-26,185,12,2022-01-30
fl,2021-11-27,150,12,2022-01-30
fl,2021-11-28,180,12,2022-01-30
fl,2021-11-29,193,12,2022-01-30
fl,2021-11-30,165,12,2022-01-30
fl,2021-12-01,176,12,2022-01-30
fl,2021-12-02,206,12,2022-01-30
fl,2021-12-03,177,12,2022-01-30
fl,2021-12-04,163,12,2022-01-30
fl,2021-12-05,180,12,2022-01-30
fl,2021-12-06,221,12,2022-01-30
fl,2021-12-07,211,12,2022-01-30
fl,2021-12-08,194,12,2022-01-30
fl,2021-12-09,192,12,2022-01-30
fl,2021-12-10,207,12,2022-01-30
fl,2021-12-11,187,12,2022-01-30
fl,2021-12-12,165,12,2022-01-30
fl,2021-12-13,277,12,2022-01-30
fl,2021-12-14,216,12,2022-01-30
fl,2021-12-15,238,12,2022-01-30
fl,2021-12-16,257,12,2022-01-30
fl,2021-12-17,313,12,2022-01-30
fl,2021-12-18,298,12,2022-01-30
fl,2021-12-19,317,12,2022-01-30
fl,2021-12-20,439,12,2022-01-30
fl,2021-12-21,480,12,2022-01-30
fl,2021-12-22,541,12,2022-01-30
fl,2021-12-23,529,12,2022-01-30
fl,2021-12-24,586,12,2022-01-30
fl,2021-12-25,636,12,2022-01-30
fl,2021-12-26,794,12,2022-01-30
fl,2021-12-27,1089,12,2022-01-30
fl,2021-12-28,1276,12,2022-01-30
fl,2021-12-29,1366,12,2022-01-30
fl,2021-12-30,1349,12,2022-01-30
fl,2021-12-31,1379,12,2022-01-30
fl,2022-01-01,1511,12,2022-01-30
fl,2022-01-02,1627,12,2022-01-30
fl,2022-01-03,1936,12,2022-01-30
fl,2022-01-04,2055,12,2022-01-30
fl,2022-01-05,1983,12,2022-01-30
fl,2022-01-06,2067,12,2022-01-30
fl,2022-01-07,2027,12,2022-01-30
fl,2022-01-08,2013,12,2022-01-30
fl,2022-01-09,1949,12,2022-01-30
fl,2022-01-10,2138,12,2022-01-30
fl,2022-01-11,2216,12,2022-01-30
fl,2022-01-12,2113,12,2022-01-30
fl,2022-01-13,2187,12,2022-01-30
fl,2022-01-14,2040,12,2022-01-30
fl,2022-01-15,1831,12,2022-01-30
fl,2022-01-16,1774,12,2022-01-30
fl,2022-01-17,1999,12,2022-01-30
fl,2022-01-18,1969,12,2022-01-30
fl,2022-01-19,1938,12,2022-01-30
fl,2022-01-20,1817,12,2022-01-30
fl,2022-01-21,1850,12,2022-01-30
fl,2022-01-22,1539,12,2022-01-30
fl,2022-01-23,1421,12,2022-01-30
fl,2022-01-24,1663,12,2022-01-30
fl,2022-01-25,1588,12,2022-01-30
fl,2022-01-26,1635,12,2022-01-30
fl,2022-01-27,1484,12,2022-01-30
fl,2022-01-28,1501,12,2022-01-30
fl,2022-01-29,1491,12,2022-01-30
ga,2020-02-29,NA,13,2022-01-30
ga,2020-03-01,NA,13,2022-01-30
ga,2020-03-02,NA,13,2022-01-30
ga,2020-03-03,NA,13,2022-01-30
ga,2020-03-04,NA,13,2022-01-30
ga,2020-03-05,NA,13,2022-01-30
ga,2020-03-06,NA,13,2022-01-30
ga,2020-03-07,NA,13,2022-01-30
ga,2020-03-08,NA,13,2022-01-30
ga,2020-03-09,NA,13,2022-01-30
ga,2020-03-10,NA,13,2022-01-30
ga,2020-03-11,NA,13,2022-01-30
ga,2020-03-12,NA,13,2022-01-30
ga,2020-03-13,NA,13,2022-01-30
ga,2020-03-14,NA,13,2022-01-30
ga,2020-03-15,NA,13,2022-01-30
ga,2020-03-16,NA,13,2022-01-30
ga,2020-03-17,NA,13,2022-01-30
ga,2020-03-18,NA,13,2022-01-30
ga,2020-03-19,NA,13,2022-01-30
ga,2020-03-20,NA,13,2022-01-30
ga,2020-03-21,NA,13,2022-01-30
ga,2020-03-22,NA,13,2022-01-30
ga,2020-03-23,NA,13,2022-01-30
ga,2020-03-24,NA,13,2022-01-30
ga,2020-03-25,NA,13,2022-01-30
ga,2020-03-26,NA,13,2022-01-30
ga,2020-03-27,NA,13,2022-01-30
ga,2020-03-28,NA,13,2022-01-30
ga,2020-03-29,NA,13,2022-01-30
ga,2020-03-30,NA,13,2022-01-30
ga,2020-03-31,NA,13,2022-01-30
ga,2020-04-01,NA,13,2022-01-30
ga,2020-04-02,NA,13,2022-01-30
ga,2020-04-03,NA,13,2022-01-30
ga,2020-04-04,NA,13,2022-01-30
ga,2020-04-05,NA,13,2022-01-30
ga,2020-04-06,NA,13,2022-01-30
ga,2020-04-07,NA,13,2022-01-30
ga,2020-04-08,NA,13,2022-01-30
ga,2020-04-09,NA,13,2022-01-30
ga,2020-04-10,NA,13,2022-01-30
ga,2020-04-11,NA,13,2022-01-30
ga,2020-04-12,NA,13,2022-01-30
ga,2020-04-13,NA,13,2022-01-30
ga,2020-04-14,NA,13,2022-01-30
ga,2020-04-15,NA,13,2022-01-30
ga,2020-04-16,NA,13,2022-01-30
ga,2020-04-17,NA,13,2022-01-30
ga,2020-04-18,NA,13,2022-01-30
ga,2020-04-19,NA,13,2022-01-30
ga,2020-04-20,NA,13,2022-01-30
ga,2020-04-21,NA,13,2022-01-30
ga,2020-04-22,NA,13,2022-01-30
ga,2020-04-23,NA,13,2022-01-30
ga,2020-04-24,NA,13,2022-01-30
ga,2020-04-25,NA,13,2022-01-30
ga,2020-04-26,NA,13,2022-01-30
ga,2020-04-27,NA,13,2022-01-30
ga,2020-04-28,NA,13,2022-01-30
ga,2020-04-29,NA,13,2022-01-30
ga,2020-04-30,NA,13,2022-01-30
ga,2020-05-01,NA,13,2022-01-30
ga,2020-05-02,NA,13,2022-01-30
ga,2020-05-03,NA,13,2022-01-30
ga,2020-05-04,NA,13,2022-01-30
ga,2020-05-05,NA,13,2022-01-30
ga,2020-05-06,NA,13,2022-01-30
ga,2020-05-07,NA,13,2022-01-30
ga,2020-05-08,NA,13,2022-01-30
ga,2020-05-09,NA,13,2022-01-30
ga,2020-05-10,NA,13,2022-01-30
ga,2020-05-11,NA,13,2022-01-30
ga,2020-05-12,NA,13,2022-01-30
ga,2020-05-13,NA,13,2022-01-30
ga,2020-05-14,NA,13,2022-01-30
ga,2020-05-15,NA,13,2022-01-30
ga,2020-05-16,NA,13,2022-01-30
ga,2020-05-17,NA,13,2022-01-30
ga,2020-05-18,NA,13,2022-01-30
ga,2020-05-19,NA,13,2022-01-30
ga,2020-05-20,NA,13,2022-01-30
ga,2020-05-21,NA,13,2022-01-30
ga,2020-05-22,NA,13,2022-01-30
ga,2020-05-23,NA,13,2022-01-30
ga,2020-05-24,NA,13,2022-01-30
ga,2020-05-25,NA,13,2022-01-30
ga,2020-05-26,NA,13,2022-01-30
ga,2020-05-27,NA,13,2022-01-30
ga,2020-05-28,NA,13,2022-01-30
ga,2020-05-29,NA,13,2022-01-30
ga,2020-05-30,NA,13,2022-01-30
ga,2020-05-31,NA,13,2022-01-30
ga,2020-06-01,NA,13,2022-01-30
ga,2020-06-02,NA,13,2022-01-30
ga,2020-06-03,NA,13,2022-01-30
ga,2020-06-04,NA,13,2022-01-30
ga,2020-06-05,NA,13,2022-01-30
ga,2020-06-06,NA,13,2022-01-30
ga,2020-06-07,NA,13,2022-01-30
ga,2020-06-08,NA,13,2022-01-30
ga,2020-06-09,NA,13,2022-01-30
ga,2020-06-10,NA,13,2022-01-30
ga,2020-06-11,NA,13,2022-01-30
ga,2020-06-12,NA,13,2022-01-30
ga,2020-06-13,NA,13,2022-01-30
ga,2020-06-14,NA,13,2022-01-30
ga,2020-06-15,NA,13,2022-01-30
ga,2020-06-16,NA,13,2022-01-30
ga,2020-06-17,NA,13,2022-01-30
ga,2020-06-18,NA,13,2022-01-30
ga,2020-06-19,NA,13,2022-01-30
ga,2020-06-20,NA,13,2022-01-30
ga,2020-06-21,NA,13,2022-01-30
ga,2020-06-22,NA,13,2022-01-30
ga,2020-06-23,NA,13,2022-01-30
ga,2020-06-24,NA,13,2022-01-30
ga,2020-06-25,NA,13,2022-01-30
ga,2020-06-26,NA,13,2022-01-30
ga,2020-06-27,NA,13,2022-01-30
ga,2020-06-28,NA,13,2022-01-30
ga,2020-06-29,NA,13,2022-01-30
ga,2020-06-30,NA,13,2022-01-30
ga,2020-07-01,NA,13,2022-01-30
ga,2020-07-02,NA,13,2022-01-30
ga,2020-07-03,NA,13,2022-01-30
ga,2020-07-04,NA,13,2022-01-30
ga,2020-07-05,NA,13,2022-01-30
ga,2020-07-06,0,13,2022-01-30
ga,2020-07-07,0,13,2022-01-30
ga,2020-07-08,0,13,2022-01-30
ga,2020-07-09,0,13,2022-01-30
ga,2020-07-10,0,13,2022-01-30
ga,2020-07-11,0,13,2022-01-30
ga,2020-07-12,0,13,2022-01-30
ga,2020-07-13,0,13,2022-01-30
ga,2020-07-14,143,13,2022-01-30
ga,2020-07-15,201,13,2022-01-30
ga,2020-07-16,216,13,2022-01-30
ga,2020-07-17,224,13,2022-01-30
ga,2020-07-18,178,13,2022-01-30
ga,2020-07-19,195,13,2022-01-30
ga,2020-07-20,228,13,2022-01-30
ga,2020-07-21,203,13,2022-01-30
ga,2020-07-22,260,13,2022-01-30
ga,2020-07-23,257,13,2022-01-30
ga,2020-07-24,273,13,2022-01-30
ga,2020-07-25,263,13,2022-01-30
ga,2020-07-26,203,13,2022-01-30
ga,2020-07-27,258,13,2022-01-30
ga,2020-07-28,242,13,2022-01-30
ga,2020-07-29,265,13,2022-01-30
ga,2020-07-30,254,13,2022-01-30
ga,2020-07-31,252,13,2022-01-30
ga,2020-08-01,225,13,2022-01-30
ga,2020-08-02,188,13,2022-01-30
ga,2020-08-03,210,13,2022-01-30
ga,2020-08-04,225,13,2022-01-30
ga,2020-08-05,198,13,2022-01-30
ga,2020-08-06,207,13,2022-01-30
ga,2020-08-07,195,13,2022-01-30
ga,2020-08-08,160,13,2022-01-30
ga,2020-08-09,174,13,2022-01-30
ga,2020-08-10,214,13,2022-01-30
ga,2020-08-11,235,13,2022-01-30
ga,2020-08-12,285,13,2022-01-30
ga,2020-08-13,297,13,2022-01-30
ga,2020-08-14,325,13,2022-01-30
ga,2020-08-15,316,13,2022-01-30
ga,2020-08-16,878,13,2022-01-30
ga,2020-08-17,321,13,2022-01-30
ga,2020-08-18,300,13,2022-01-30
ga,2020-08-19,271,13,2022-01-30
ga,2020-08-20,245,13,2022-01-30
ga,2020-08-21,231,13,2022-01-30
ga,2020-08-22,211,13,2022-01-30
ga,2020-08-23,207,13,2022-01-30
ga,2020-08-24,223,13,2022-01-30
ga,2020-08-25,231,13,2022-01-30
ga,2020-08-26,277,13,2022-01-30
ga,2020-08-27,241,13,2022-01-30
ga,2020-08-28,231,13,2022-01-30
ga,2020-08-29,232,13,2022-01-30
ga,2020-08-30,212,13,2022-01-30
ga,2020-08-31,247,13,2022-01-30
ga,2020-09-01,253,13,2022-01-30
ga,2020-09-02,262,13,2022-01-30
ga,2020-09-03,241,13,2022-01-30
ga,2020-09-04,249,13,2022-01-30
ga,2020-09-05,217,13,2022-01-30
ga,2020-09-06,178,13,2022-01-30
ga,2020-09-07,182,13,2022-01-30
ga,2020-09-08,733,13,2022-01-30
ga,2020-09-09,720,13,2022-01-30
ga,2020-09-10,740,13,2022-01-30
ga,2020-09-11,718,13,2022-01-30
ga,2020-09-12,743,13,2022-01-30
ga,2020-09-13,158,13,2022-01-30
ga,2020-09-14,194,13,2022-01-30
ga,2020-09-15,192,13,2022-01-30
ga,2020-09-16,200,13,2022-01-30
ga,2020-09-17,201,13,2022-01-30
ga,2020-09-18,195,13,2022-01-30
ga,2020-09-19,169,13,2022-01-30
ga,2020-09-20,177,13,2022-01-30
ga,2020-09-21,174,13,2022-01-30
ga,2020-09-22,147,13,2022-01-30
ga,2020-09-23,164,13,2022-01-30
ga,2020-09-24,173,13,2022-01-30
ga,2020-09-25,149,13,2022-01-30
ga,2020-09-26,133,13,2022-01-30
ga,2020-09-27,310,13,2022-01-30
ga,2020-09-28,362,13,2022-01-30
ga,2020-09-29,329,13,2022-01-30
ga,2020-09-30,305,13,2022-01-30
ga,2020-10-01,272,13,2022-01-30
ga,2020-10-02,239,13,2022-01-30
ga,2020-10-03,208,13,2022-01-30
ga,2020-10-04,221,13,2022-01-30
ga,2020-10-05,322,13,2022-01-30
ga,2020-10-06,284,13,2022-01-30
ga,2020-10-07,290,13,2022-01-30
ga,2020-10-08,263,13,2022-01-30
ga,2020-10-09,283,13,2022-01-30
ga,2020-10-10,262,13,2022-01-30
ga,2020-10-11,245,13,2022-01-30
ga,2020-10-12,306,13,2022-01-30
ga,2020-10-13,286,13,2022-01-30
ga,2020-10-14,281,13,2022-01-30
ga,2020-10-15,260,13,2022-01-30
ga,2020-10-16,234,13,2022-01-30
ga,2020-10-17,205,13,2022-01-30
ga,2020-10-18,209,13,2022-01-30
ga,2020-10-19,307,13,2022-01-30
ga,2020-10-20,272,13,2022-01-30
ga,2020-10-21,314,13,2022-01-30
ga,2020-10-22,263,13,2022-01-30
ga,2020-10-23,260,13,2022-01-30
ga,2020-10-24,232,13,2022-01-30
ga,2020-10-25,249,13,2022-01-30
ga,2020-10-26,326,13,2022-01-30
ga,2020-10-27,303,13,2022-01-30
ga,2020-10-28,267,13,2022-01-30
ga,2020-10-29,329,13,2022-01-30
ga,2020-10-30,293,13,2022-01-30
ga,2020-10-31,286,13,2022-01-30
ga,2020-11-01,260,13,2022-01-30
ga,2020-11-02,302,13,2022-01-30
ga,2020-11-03,331,13,2022-01-30
ga,2020-11-04,340,13,2022-01-30
ga,2020-11-05,382,13,2022-01-30
ga,2020-11-06,358,13,2022-01-30
ga,2020-11-07,290,13,2022-01-30
ga,2020-11-08,321,13,2022-01-30
ga,2020-11-09,353,13,2022-01-30
ga,2020-11-10,430,13,2022-01-30
ga,2020-11-11,378,13,2022-01-30
ga,2020-11-12,371,13,2022-01-30
ga,2020-11-13,393,13,2022-01-30
ga,2020-11-14,298,13,2022-01-30
ga,2020-11-15,317,13,2022-01-30
ga,2020-11-16,338,13,2022-01-30
ga,2020-11-17,408,13,2022-01-30
ga,2020-11-18,408,13,2022-01-30
ga,2020-11-19,396,13,2022-01-30
ga,2020-11-20,401,13,2022-01-30
ga,2020-11-21,359,13,2022-01-30
ga,2020-11-22,302,13,2022-01-30
ga,2020-11-23,442,13,2022-01-30
ga,2020-11-24,377,13,2022-01-30
ga,2020-11-25,368,13,2022-01-30
ga,2020-11-26,347,13,2022-01-30
ga,2020-11-27,403,13,2022-01-30
ga,2020-11-28,431,13,2022-01-30
ga,2020-11-29,373,13,2022-01-30
ga,2020-11-30,449,13,2022-01-30
ga,2020-12-01,438,13,2022-01-30
ga,2020-12-02,477,13,2022-01-30
ga,2020-12-03,459,13,2022-01-30
ga,2020-12-04,482,13,2022-01-30
ga,2020-12-05,410,13,2022-01-30
ga,2020-12-06,437,13,2022-01-30
ga,2020-12-07,505,13,2022-01-30
ga,2020-12-08,505,13,2022-01-30
ga,2020-12-09,526,13,2022-01-30
ga,2020-12-10,544,13,2022-01-30
ga,2020-12-11,486,13,2022-01-30
ga,2020-12-12,382,13,2022-01-30
ga,2020-12-13,452,13,2022-01-30
ga,2020-12-14,594,13,2022-01-30
ga,2020-12-15,473,13,2022-01-30
ga,2020-12-16,565,13,2022-01-30
ga,2020-12-17,533,13,2022-01-30
ga,2020-12-18,506,13,2022-01-30
ga,2020-12-19,539,13,2022-01-30
ga,2020-12-20,592,13,2022-01-30
ga,2020-12-21,685,13,2022-01-30
ga,2020-12-22,742,13,2022-01-30
ga,2020-12-23,689,13,2022-01-30
ga,2020-12-24,683,13,2022-01-30
ga,2020-12-25,638,13,2022-01-30
ga,2020-12-26,685,13,2022-01-30
ga,2020-12-27,672,13,2022-01-30
ga,2020-12-28,707,13,2022-01-30
ga,2020-12-29,829,13,2022-01-30
ga,2020-12-30,777,13,2022-01-30
ga,2020-12-31,714,13,2022-01-30
ga,2021-01-01,817,13,2022-01-30
ga,2021-01-02,765,13,2022-01-30
ga,2021-01-03,723,13,2022-01-30
ga,2021-01-04,775,13,2022-01-30
ga,2021-01-05,880,13,2022-01-30
ga,2021-01-06,814,13,2022-01-30
ga,2021-01-07,917,13,2022-01-30
ga,2021-01-08,898,13,2022-01-30
ga,2021-01-09,758,13,2022-01-30
ga,2021-01-10,641,13,2022-01-30
ga,2021-01-11,870,13,2022-01-30
ga,2021-01-12,789,13,2022-01-30
ga,2021-01-13,806,13,2022-01-30
ga,2021-01-14,911,13,2022-01-30
ga,2021-01-15,921,13,2022-01-30
ga,2021-01-16,739,13,2022-01-30
ga,2021-01-17,668,13,2022-01-30
ga,2021-01-18,789,13,2022-01-30
ga,2021-01-19,852,13,2022-01-30
ga,2021-01-20,849,13,2022-01-30
ga,2021-01-21,824,13,2022-01-30
ga,2021-01-22,728,13,2022-01-30
ga,2021-01-23,608,13,2022-01-30
ga,2021-01-24,492,13,2022-01-30
ga,2021-01-25,684,13,2022-01-30
ga,2021-01-26,681,13,2022-01-30
ga,2021-01-27,588,13,2022-01-30
ga,2021-01-28,551,13,2022-01-30
ga,2021-01-29,506,13,2022-01-30
ga,2021-01-30,451,13,2022-01-30
ga,2021-01-31,436,13,2022-01-30
ga,2021-02-01,602,13,2022-01-30
ga,2021-02-02,577,13,2022-01-30
ga,2021-02-03,524,13,2022-01-30
ga,2021-02-04,490,13,2022-01-30
ga,2021-02-05,544,13,2022-01-30
ga,2021-02-06,435,13,2022-01-30
ga,2021-02-07,419,13,2022-01-30
ga,2021-02-08,496,13,2022-01-30
ga,2021-02-09,442,13,2022-01-30
ga,2021-02-10,408,13,2022-01-30
ga,2021-02-11,401,13,2022-01-30
ga,2021-02-12,423,13,2022-01-30
ga,2021-02-13,316,13,2022-01-30
ga,2021-02-14,293,13,2022-01-30
ga,2021-02-15,342,13,2022-01-30
ga,2021-02-16,391,13,2022-01-30
ga,2021-02-17,334,13,2022-01-30
ga,2021-02-18,340,13,2022-01-30
ga,2021-02-19,316,13,2022-01-30
ga,2021-02-20,326,13,2022-01-30
ga,2021-02-21,299,13,2022-01-30
ga,2021-02-22,389,13,2022-01-30
ga,2021-02-23,349,13,2022-01-30
ga,2021-02-24,284,13,2022-01-30
ga,2021-02-25,288,13,2022-01-30
ga,2021-02-26,273,13,2022-01-30
ga,2021-02-27,241,13,2022-01-30
ga,2021-02-28,142,13,2022-01-30
ga,2021-03-01,170,13,2022-01-30
ga,2021-03-02,201,13,2022-01-30
ga,2021-03-03,329,13,2022-01-30
ga,2021-03-04,306,13,2022-01-30
ga,2021-03-05,237,13,2022-01-30
ga,2021-03-06,221,13,2022-01-30
ga,2021-03-07,185,13,2022-01-30
ga,2021-03-08,276,13,2022-01-30
ga,2021-03-09,263,13,2022-01-30
ga,2021-03-10,260,13,2022-01-30
ga,2021-03-11,265,13,2022-01-30
ga,2021-03-12,226,13,2022-01-30
ga,2021-03-13,184,13,2022-01-30
ga,2021-03-14,198,13,2022-01-30
ga,2021-03-15,210,13,2022-01-30
ga,2021-03-16,229,13,2022-01-30
ga,2021-03-17,218,13,2022-01-30
ga,2021-03-18,261,13,2022-01-30
ga,2021-03-19,213,13,2022-01-30
ga,2021-03-20,187,13,2022-01-30
ga,2021-03-21,190,13,2022-01-30
ga,2021-03-22,242,13,2022-01-30
ga,2021-03-23,244,13,2022-01-30
ga,2021-03-24,241,13,2022-01-30
ga,2021-03-25,227,13,2022-01-30
ga,2021-03-26,218,13,2022-01-30
ga,2021-03-27,196,13,2022-01-30
ga,2021-03-28,168,13,2022-01-30
ga,2021-03-29,203,13,2022-01-30
ga,2021-03-30,195,13,2022-01-30
ga,2021-03-31,183,13,2022-01-30
ga,2021-04-01,181,13,2022-01-30
ga,2021-04-02,200,13,2022-01-30
ga,2021-04-03,151,13,2022-01-30
ga,2021-04-04,152,13,2022-01-30
ga,2021-04-05,198,13,2022-01-30
ga,2021-04-06,213,13,2022-01-30
ga,2021-04-07,212,13,2022-01-30
ga,2021-04-08,225,13,2022-01-30
ga,2021-04-09,219,13,2022-01-30
ga,2021-04-10,174,13,2022-01-30
ga,2021-04-11,167,13,2022-01-30
ga,2021-04-12,191,13,2022-01-30
ga,2021-04-13,223,13,2022-01-30
ga,2021-04-14,234,13,2022-01-30
ga,2021-04-15,225,13,2022-01-30
ga,2021-04-16,219,13,2022-01-30
ga,2021-04-17,202,13,2022-01-30
ga,2021-04-18,186,13,2022-01-30
ga,2021-04-19,209,13,2022-01-30
ga,2021-04-20,189,13,2022-01-30
ga,2021-04-21,209,13,2022-01-30
ga,2021-04-22,212,13,2022-01-30
ga,2021-04-23,184,13,2022-01-30
ga,2021-04-24,175,13,2022-01-30
ga,2021-04-25,158,13,2022-01-30
ga,2021-04-26,167,13,2022-01-30
ga,2021-04-27,217,13,2022-01-30
ga,2021-04-28,203,13,2022-01-30
ga,2021-04-29,231,13,2022-01-30
ga,2021-04-30,214,13,2022-01-30
ga,2021-05-01,176,13,2022-01-30
ga,2021-05-02,157,13,2022-01-30
ga,2021-05-03,173,13,2022-01-30
ga,2021-05-04,187,13,2022-01-30
ga,2021-05-05,212,13,2022-01-30
ga,2021-05-06,204,13,2022-01-30
ga,2021-05-07,234,13,2022-01-30
ga,2021-05-08,136,13,2022-01-30
ga,2021-05-09,144,13,2022-01-30
ga,2021-05-10,150,13,2022-01-30
ga,2021-05-11,175,13,2022-01-30
ga,2021-05-12,155,13,2022-01-30
ga,2021-05-13,156,13,2022-01-30
ga,2021-05-14,155,13,2022-01-30
ga,2021-05-15,106,13,2022-01-30
ga,2021-05-16,118,13,2022-01-30
ga,2021-05-17,146,13,2022-01-30
ga,2021-05-18,178,13,2022-01-30
ga,2021-05-19,136,13,2022-01-30
ga,2021-05-20,147,13,2022-01-30
ga,2021-05-21,140,13,2022-01-30
ga,2021-05-22,133,13,2022-01-30
ga,2021-05-23,114,13,2022-01-30
ga,2021-05-24,121,13,2022-01-30
ga,2021-05-25,148,13,2022-01-30
ga,2021-05-26,133,13,2022-01-30
ga,2021-05-27,132,13,2022-01-30
ga,2021-05-28,98,13,2022-01-30
ga,2021-05-29,100,13,2022-01-30
ga,2021-05-30,67,13,2022-01-30
ga,2021-05-31,100,13,2022-01-30
ga,2021-06-01,121,13,2022-01-30
ga,2021-06-02,126,13,2022-01-30
ga,2021-06-03,101,13,2022-01-30
ga,2021-06-04,100,13,2022-01-30
ga,2021-06-05,85,13,2022-01-30
ga,2021-06-06,80,13,2022-01-30
ga,2021-06-07,111,13,2022-01-30
ga,2021-06-08,117,13,2022-01-30
ga,2021-06-09,120,13,2022-01-30
ga,2021-06-10,118,13,2022-01-30
ga,2021-06-11,94,13,2022-01-30
ga,2021-06-12,84,13,2022-01-30
ga,2021-06-13,65,13,2022-01-30
ga,2021-06-14,80,13,2022-01-30
ga,2021-06-15,107,13,2022-01-30
ga,2021-06-16,87,13,2022-01-30
ga,2021-06-17,107,13,2022-01-30
ga,2021-06-18,103,13,2022-01-30
ga,2021-06-19,87,13,2022-01-30
ga,2021-06-20,61,13,2022-01-30
ga,2021-06-21,92,13,2022-01-30
ga,2021-06-22,113,13,2022-01-30
ga,2021-06-23,92,13,2022-01-30
ga,2021-06-24,96,13,2022-01-30
ga,2021-06-25,90,13,2022-01-30
ga,2021-06-26,92,13,2022-01-30
ga,2021-06-27,67,13,2022-01-30
ga,2021-06-28,70,13,2022-01-30
ga,2021-06-29,105,13,2022-01-30
ga,2021-06-30,101,13,2022-01-30
ga,2021-07-01,87,13,2022-01-30
ga,2021-07-02,94,13,2022-01-30
ga,2021-07-03,75,13,2022-01-30
ga,2021-07-04,70,13,2022-01-30
ga,2021-07-05,101,13,2022-01-30
ga,2021-07-06,118,13,2022-01-30
ga,2021-07-07,112,13,2022-01-30
ga,2021-07-08,137,13,2022-01-30
ga,2021-07-09,116,13,2022-01-30
ga,2021-07-10,121,13,2022-01-30
ga,2021-07-11,114,13,2022-01-30
ga,2021-07-12,141,13,2022-01-30
ga,2021-07-13,141,13,2022-01-30
ga,2021-07-14,145,13,2022-01-30
ga,2021-07-15,146,13,2022-01-30
ga,2021-07-16,166,13,2022-01-30
ga,2021-07-17,158,13,2022-01-30
ga,2021-07-18,139,13,2022-01-30
ga,2021-07-19,195,13,2022-01-30
ga,2021-07-20,207,13,2022-01-30
ga,2021-07-21,213,13,2022-01-30
ga,2021-07-22,262,13,2022-01-30
ga,2021-07-23,270,13,2022-01-30
ga,2021-07-24,256,13,2022-01-30
ga,2021-07-25,263,13,2022-01-30
ga,2021-07-26,297,13,2022-01-30
ga,2021-07-27,362,13,2022-01-30
ga,2021-07-28,391,13,2022-01-30
ga,2021-07-29,446,13,2022-01-30
ga,2021-07-30,440,13,2022-01-30
ga,2021-07-31,377,13,2022-01-30
ga,2021-08-01,339,13,2022-01-30
ga,2021-08-02,506,13,2022-01-30
ga,2021-08-03,547,13,2022-01-30
ga,2021-08-04,539,13,2022-01-30
ga,2021-08-05,535,13,2022-01-30
ga,2021-08-06,582,13,2022-01-30
ga,2021-08-07,529,13,2022-01-30
ga,2021-08-08,497,13,2022-01-30
ga,2021-08-09,625,13,2022-01-30
ga,2021-08-10,703,13,2022-01-30
ga,2021-08-11,655,13,2022-01-30
ga,2021-08-12,770,13,2022-01-30
ga,2021-08-13,685,13,2022-01-30
ga,2021-08-14,584,13,2022-01-30
ga,2021-08-15,612,13,2022-01-30
ga,2021-08-16,708,13,2022-01-30
ga,2021-08-17,764,13,2022-01-30
ga,2021-08-18,788,13,2022-01-30
ga,2021-08-19,738,13,2022-01-30
ga,2021-08-20,737,13,2022-01-30
ga,2021-08-21,724,13,2022-01-30
ga,2021-08-22,691,13,2022-01-30
ga,2021-08-23,841,13,2022-01-30
ga,2021-08-24,922,13,2022-01-30
ga,2021-08-25,907,13,2022-01-30
ga,2021-08-26,829,13,2022-01-30
ga,2021-08-27,800,13,2022-01-30
